line,edited_loss,untouched_loss,full_loss
2292,0.0,0.3548162579536438,0.3548162579536438
4783,0.7321295142173767,0.17945925891399384,0.911588728427887
489,0.46986523270606995,0.30039462447166443,0.7702599167823792
742,0.054181598126888275,0.37999922037124634,0.4341808259487152
2180,0.0,0.24802830815315247,0.24802830815315247
2968,0.0,0.323510080575943,0.323510080575943
5796,0.0,0.5570704936981201,0.5570704936981201
3300,0.0,0.22769005596637726,0.22769005596637726
6306,0.0,0.7224125862121582,0.7224125862121582
3697,0.7367213368415833,0.4508805572986603,1.187601923942566
290,1.170483946800232,0.3239152133464813,1.4943991899490356
1851,0.0,0.529030442237854,0.529030442237854
6066,0.9793318510055542,0.17085108160972595,1.1501829624176025
3022,0.0,0.38208475708961487,0.38208475708961487
5282,1.2685085535049438,0.2758740782737732,1.5443826913833618
2601,0.7412922978401184,0.39487534761428833,1.1361676454544067
1041,0.0,1.0292644500732422,1.0292644500732422
2005,0.0,0.4367050528526306,0.4367050528526306
972,0.8718975186347961,0.09645915776491165,0.9683566093444824
6843,1.0869194269180298,0.14595265686511993,1.2328720092773438
1944,0.39138445258140564,0.37056252360343933,0.761946976184845
2193,0.4016978442668915,0.6816179156303406,1.0833157300949097
6565,1.4659322500228882,0.18709516525268555,1.6530275344848633
1582,0.1489415168762207,0.4847643971443176,0.6337058544158936
1301,0.0,0.4202170968055725,0.4202170968055725
6958,0.6662169098854065,0.17772157490253448,0.8439384698867798
1035,0.0,0.40110689401626587,0.40110689401626587
4476,2.742053985595703,0.3972470760345459,3.139301061630249
3668,0.16817592084407806,0.3246178925037384,0.4927937984466553
3302,0.16870415210723877,0.2097335308790207,0.37843766808509827
3037,0.0,0.20180803537368774,0.20180803537368774
5420,0.021775217726826668,0.3208845257759094,0.34265971183776855
1307,0.0,0.5121123194694519,0.5121123194694519
2707,0.2876940071582794,0.2795547842979431,0.5672488212585449
2835,0.175897017121315,0.482712984085083,0.6586100459098816
2313,0.2787932753562927,0.4213717579841614,0.7001650333404541
4887,0.0,0.24912704527378082,0.24912704527378082
95,0.4244272708892822,0.11185429245233536,0.5362815856933594
4489,0.25634753704071045,0.4515790045261383,0.7079265117645264
2392,0.5560296177864075,0.689913272857666,1.2459428310394287
4635,0.5350219011306763,0.2768844962120056,0.8119063973426819
4562,0.0,0.2427150309085846,0.2427150309085846
4335,0.6998087763786316,0.2059365063905716,0.9057453274726868
6201,1.1463708877563477,0.13721729815006256,1.283588171005249
4450,0.21710942685604095,1.0729438066482544,1.290053367614746
1573,0.0,0.4147544503211975,0.4147544503211975
3982,0.13174401223659515,0.24091507494449615,0.3726590871810913
3362,1.2342039346694946,0.3992582857608795,1.6334621906280518
3818,0.3958839178085327,0.28052324056625366,0.6764072179794312
1829,0.7085691094398499,0.4745591878890991,1.1831282377243042
1108,0.0,0.8667647242546082,0.8667647242546082
5384,0.0,0.7330768704414368,0.7330768704414368
5053,0.5296576619148254,0.6616284251213074,1.1912860870361328
4316,0.2754168212413788,0.26733681559562683,0.5427536368370056
2535,0.17216511070728302,0.43592578172683716,0.6080909371376038
4072,0.6121651530265808,0.2561589777469635,0.8683241605758667
43,0.4365493953227997,0.4802002012729645,0.9167495369911194
2563,0.3884512484073639,0.3706899583339691,0.759141206741333
2054,0.17550328373908997,0.43135955929756165,0.6068629026412964
2748,0.0,0.41850122809410095,0.41850122809410095
1702,0.0608782134950161,0.3503991365432739,0.4112773537635803
132,0.08002553880214691,0.5023097395896912,0.5823352932929993
760,0.22968778014183044,0.2960711121559143,0.5257588624954224
6822,0.0,0.744138240814209,0.744138240814209
6524,0.0,0.33083879947662354,0.33083879947662354
6594,0.8058030009269714,0.24054989218711853,1.0463528633117676
1349,0.5509246587753296,0.13442009687423706,0.6853447556495667
5488,0.5497485995292664,0.6483676433563232,1.1981160640716553
5177,0.0,0.42497333884239197,0.42497333884239197
6179,1.7469441890716553,0.32162776589393616,2.0685720443725586
482,1.2729657888412476,0.2725771963596344,1.54554283618927
5184,0.0104181207716465,0.4393097460269928,0.4497278928756714
5790,0.0,0.5890648365020752,0.5890648365020752
