cell_id,seed,reps,units,n_lo,n_hi,n_min,n_max,phi,sigma2,psi,trend,error_kind,response_bias,gaussian_exact,fraction,k,method,out_of_range_fraction,hit_mean,hit_mcse,hit_p10,hit_p90,latent_regret_mean,latent_regret_mcse,latent_regret_p10,latent_regret_p90,state_mse_mean,state_mse_mcse,state_mse_p10,state_mse_p90,rebound_mean,rebound_mcse,rebound_p10,rebound_p90,predicted_rebound_mean,predicted_rebound_mcse,predicted_rebound_p10,predicted_rebound_p90,rebound_residual_mean,rebound_residual_mcse,rebound_residual_p10,rebound_residual_p90
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.1,8,raw,0.0,0.697975,0.0017821868905989083,0.5,0.875,0.05378427678324224,0.0004556942347565969,0.015566497623773578,0.09739096741286898,0.0248460980339531,5.994057866565788e-05,0.019626227351797185,0.030368697734987415,0.6587771594616235,0.0022457418146548057,0.45768259868140093,0.8644989318308572,0.6593249295282191,0.0011551735310377721,0.555945584898191,0.7657075958150242,-0.0005477700665954348,0.0019210177864592301,-0.16842152476327021,0.17238524552226572
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.1,8,equal_history,0.0,0.263325,0.001958540541119903,0.125,0.5,0.3592331063876916,0.0014964608487799853,0.22678259063454007,0.49752015187402043,0.10319250299635674,0.00023158575847694328,0.08292044273912476,0.12484541369613823,0.29120588275030973,0.0026287280927109868,0.0540948642413744,0.5304836281190384,0.29271918266531327,0.00176794154307813,0.1327181143669847,0.4560223882184232,-0.001513299915003567,0.0019320376625288093,-0.17660091698497477,0.17445977312552177
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.1,8,geometric_history,0.0,0.697975,0.0017821868905989083,0.5,0.875,0.05378427678324224,0.0004556942347565969,0.015566497623773578,0.09739096741286898,0.0248460980339531,5.994057866565788e-05,0.019626227351797185,0.030368697734987415,0.6587771594616235,0.0022457418146548057,0.45768259868140093,0.8644989318308572,0.6593249295282191,0.0011551735310377721,0.555945584898191,0.7657075958150242,-0.0005477700665954348,0.0019210177864592301,-0.16842152476327021,0.17238524552226572
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.1,8,gaussian_posterior,0.0,0.700975,0.0017820129037124839,0.5,0.875,0.05157238461082853,0.0004409374018785118,0.015104869351224083,0.09384507902033717,0.020200482364084674,4.795796346314294e-05,0.016065319392246365,0.02459598733908222,0.6573357546040152,0.0022305686711504213,0.4554806168715178,0.8590618082126433,0.6566504088374975,0.0011550835027357602,0.5534794117704027,0.7638676958021665,0.0006853457665175856,0.0019015862299210469,-0.1705396028855777,0.1707947968580461
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.1,8,independent_error_posterior,0.0,0.700975,0.0017820129037124839,0.5,0.875,0.05157238461082853,0.0004409374018785118,0.015104869351224083,0.09384507902033717,0.020200482364084674,4.795796346314294e-05,0.016065319392246365,0.02459598733908222,0.6573357546040152,0.0022305686711504213,0.4554806168715178,0.8590618082126433,0.6566504088374975,0.0011550835027357602,0.5534794117704027,0.7638676958021665,0.0006853457665175856,0.0019015862299210469,-0.1705396028855777,0.1707947968580461
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.2,16,raw,0.0,0.7627125,0.0011454953734870064,0.6875,0.875,0.042699728055170146,0.00028729510026572635,0.01816934101863623,0.06981770930643885,0.0248460980339531,5.994057866565788e-05,0.019626227351797185,0.030368697734987415,0.5284908946244922,0.0016555190064110547,0.37690459860561637,0.6760656568206569,0.5282464460686975,0.0009333184748924267,0.44577714344104813,0.6131965618081716,0.0002444485557945594,0.0013643177786063104,-0.12431811942984038,0.12140877175504308
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.2,16,equal_history,0.0,0.38045,0.0014132485465376777,0.25,0.5,0.28805611636771683,0.00097750058766553,0.20199029114639702,0.37878357769668025,0.10319250299635674,0.00023158575847694328,0.08292044273912476,0.12484541369613823,0.23340210011557155,0.0018606590933407169,0.0619448780325238,0.3984106242789865,0.23357509099887275,0.00126203770965485,0.11979401052056049,0.34852800209379176,-0.00017299088330120424,0.0013601071662496193,-0.1211196070257017,0.12304579044647522
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.2,16,geometric_history,0.0,0.7627125,0.0011454953734870064,0.6875,0.875,0.042699728055170146,0.00028729510026572635,0.01816934101863623,0.06981770930643885,0.0248460980339531,5.994057866565788e-05,0.019626227351797185,0.030368697734987415,0.5284908946244922,0.0016555190064110547,0.37690459860561637,0.6760656568206569,0.5282464460686975,0.0009333184748924267,0.44577714344104813,0.6131965618081716,0.0002444485557945594,0.0013643177786063104,-0.12431811942984038,0.12140877175504308
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.2,16,gaussian_posterior,0.0,0.763825,0.0011350249033859395,0.6875,0.875,0.041957274229165085,0.0002826609229299275,0.017957742357849683,0.0683088464151469,0.020200482364084674,4.795796346314294e-05,0.016065319392246365,0.02459598733908222,0.5273117135664442,0.0016509817910768056,0.3757539156828699,0.6753621356669748,0.5272871232699889,0.0009318496314454401,0.44478710395613125,0.6121093789189282,2.4590296455329154e-05,0.001359385640611576,-0.12462184437069142,0.12012129504618571
0,10445804940447355792,5000,80,20,120,21,117,0.0,1.0,0.0,0.0,gaussian,0.0,True,0.2,16,independent_error_posterior,0.0,0.763825,0.0011350249033859395,0.6875,0.875,0.041957274229165085,0.0002826609229299275,0.017957742357849683,0.0683088464151469,0.020200482364084674,4.795796346314294e-05,0.016065319392246365,0.02459598733908222,0.5273117135664442,0.0016509817910768056,0.3757539156828699,0.6753621356669748,0.5272871232699889,0.0009318496314454401,0.44478710395613125,0.6121093789189282,2.4590296455329154e-05,0.001359385640611576,-0.12462184437069142,0.12012129504618571
