setting,g,base_rate_parameter,regime,budget,method,expectation_mode,groups,coefficient_mse,coefficient_mse_se,conditional_bias_sq_mc_corrected,conditional_bias_sq_mc_corrected_se,gradient_mse,gradient_mse_se,gradient_bias_sq_mc_corrected,gradient_bias_sq_mc_corrected_se,expected_cost,expected_cost_se,complete_group_probability,complete_group_probability_se
g4_p0.95_calibrated,4,0.95,calibrated,0.25,partial_then_normalize,exact,256,3.2567569225517596,0.08925378784502055,2.0018944400897913,0.05886116043884263,1.0200477825665881,0.05059203720899147,0.49187139407762703,0.03227199137395722,1.0,0.0,0.00390625,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.1287554742493176e-17,1.0,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.5,proxy_completion,exact,256,0.8667597453467466,0.07481136087205159,0.8667597453467466,0.0748113608720516,0.31268309973775543,0.040314837484358275,0.31268309973775543,0.040314837484358275,0.0,0.0,0.0,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.5,whole_group_cv,exact,256,0.8667597453467466,0.0748113608720516,3.6053352135200216e-33,5.2947281755223705e-34,0.31268309973775543,0.04031483748435827,1.1813622647869356e-33,2.2626027889739455e-34,2.0,0.0,0.5,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.5,rr_fixed,exact,256,0.6699981202956236,0.1085202921754204,8.156731837821514e-33,1.4690329518930704e-33,0.25732007543182417,0.048510274753414115,2.613257189589602e-33,6.6236886003396285e-34,2.0,1.441174268906708e-17,0.27804099168971086,0.0027349851058898456
g4_p0.95_calibrated,4,0.95,calibrated,0.5,rr_development,exact,256,0.6676134411829976,0.07688149628267091,6.77512224107281e-33,1.0267756512386013e-33,0.25283390454412596,0.03936145520698735,2.0544837655790565e-33,4.09020743693884e-34,2.0,1.7315913432693137e-17,0.37746990846834017,0.0014948200783945196
g4_p0.95_calibrated,4,0.95,calibrated,0.5,ht_then_normalize,exact,256,3.1266368470260844,0.09092493732899393,1.3004819409607884,0.045040260719726895,0.9346469814853784,0.039077474026981,0.12463202321408934,0.009902776399212351,2.0,0.0,0.0625,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.5,partial_then_normalize,exact,256,2.905620317849861,0.08839073823981967,1.2271685036864732,0.04158548319864911,0.8789636538711377,0.03556365362302906,0.18697596423978965,0.011490642918572217,2.0,0.0,0.0625,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.1287554742493176e-17,1.0,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.75,proxy_completion,exact,256,0.8667597453467466,0.07481136087205159,0.8667597453467466,0.0748113608720516,0.31268309973775543,0.040314837484358275,0.31268309973775543,0.040314837484358275,0.0,0.0,0.0,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.75,whole_group_cv,exact,256,0.2889199151155822,0.024937120290683866,1.008695715651787e-32,1.403007964306529e-33,0.10422769991258513,0.013438279161452758,3.7088110615281977e-33,6.532624958063735e-34,3.0,0.0,0.75,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.75,rr_fixed,exact,256,0.1642661266854572,0.03387453365495449,6.804593972297332e-33,1.1516110035446331e-33,0.06413510617977647,0.014593110268595283,2.246515631876962e-33,5.2556042993207935e-34,3.0,2.802636813167288e-17,0.49979670234692025,0.003549742020687637
g4_p0.95_calibrated,4,0.95,calibrated,0.75,rr_development,exact,256,0.17574360596111108,0.028769104215044312,6.04087323184502e-33,9.084694479098163e-34,0.06803567972136206,0.013154154982103285,1.9259355184857513e-33,3.3522783981186827e-34,3.0,3.2002211961473766e-17,0.587577611671285,0.0025154045126141262
g4_p0.95_calibrated,4,0.95,calibrated,0.75,ht_then_normalize,exact,256,2.95115389336698,0.10467293443953861,1.4291347614417758,0.0560448245745702,0.8561421934708898,0.04165130779915462,0.20232330374486485,0.012366460555939535,3.0,0.0,0.31640625,0.0
g4_p0.95_calibrated,4,0.95,calibrated,0.75,partial_then_normalize,exact,256,2.033768824371773,0.07031406799463331,0.5392281187977668,0.020292008347485666,0.6055863257325074,0.025412089097667904,0.053209483865101714,0.0036684602559264087,3.0,0.0,0.31640625,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3577028027622487e-17,1.0,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.25,proxy_completion,exact,256,1.9152028748350025,0.09256880927918873,1.9152028748350025,0.09256880927918873,0.6492540977710103,0.04924413119836226,0.6492540977710103,0.04924413119836227,0.0,0.0,0.0,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.25,whole_group_cv,exact,256,5.745608624505007,0.27770642783756616,1.4491553131654702e-32,1.5235903872170748e-33,1.9477622933130307,0.1477323935950868,4.518763476309262e-33,6.839773025166791e-34,1.0,0.0,0.25,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.25,rr_fixed,exact,256,6.561012388298657,0.4759384611896086,2.171830305257747e-32,1.895843406512028e-33,2.16178118843583,0.20735386556495397,6.92614729908562e-33,8.442760761216685e-34,1.0,8.75554478333933e-18,0.13496063351934856,0.00108794530052664
g4_p0.95_overconfident,4,0.95,overconfident,0.25,rr_development,exact,256,5.656365024786346,0.32753745466229983,2.2995178270145927e-32,1.94078100984727e-33,1.884378888619147,0.15205759678769046,7.341181976447588e-33,8.572990154501185e-34,1.0,8.49281841227717e-18,0.1893968280728948,0.0007308054641641061
g4_p0.95_overconfident,4,0.95,overconfident,0.25,ht_then_normalize,exact,256,3.2124800594143936,0.07799987730169673,1.5208171829754091,0.047958769345166165,1.0805727446333173,0.046412498937500594,0.37717869296655787,0.024097527598573355,1.0,0.0,0.00390625,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.25,partial_then_normalize,exact,256,3.132527661109105,0.09094363812466078,1.8281017930153838,0.05890853266716512,1.0845801693483434,0.052837038868396025,0.5457482167384838,0.0325292492695927,1.0,0.0,0.00390625,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3577028027622487e-17,1.0,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.5,proxy_completion,exact,256,1.9152028748350025,0.09256880927918873,1.9152028748350025,0.09256880927918873,0.6492540977710103,0.04924413119836226,0.6492540977710103,0.04924413119836227,0.0,0.0,0.0,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.5,whole_group_cv,exact,256,1.9152028748350025,0.09256880927918873,1.0028060022260377e-32,9.008650980679944e-34,0.6492540977710103,0.04924413119836226,3.233732223014006e-33,4.325082765995005e-34,2.0,0.0,0.5,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.5,rr_fixed,exact,256,2.2422859953752043,0.19650895469141763,1.763382044371821e-32,1.8721520136512293e-33,0.7321885914835276,0.08376848713912355,5.80353506939936e-33,7.945908493921824e-34,2.0,1.5906424049023173e-17,0.28062179268248966,0.0027063191919505084
g4_p0.95_overconfident,4,0.95,overconfident,0.5,rr_development,exact,256,1.870581074975672,0.12417353826665278,2.0493202040962643e-32,1.9855568736374956e-33,0.6175623954240685,0.05487974224783298,6.453617394488368e-33,8.61698113102596e-34,2.0,1.698563682455434e-17,0.3787936561457896,0.0014616109283282122
g4_p0.95_overconfident,4,0.95,overconfident,0.5,ht_then_normalize,exact,256,2.5182654211181137,0.08543801097307639,0.9220755690456294,0.045902044342292565,0.8081965237372273,0.03707933647798595,0.11765608506744551,0.008344066955113786,2.0,0.0,0.0625,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.5,partial_then_normalize,exact,256,2.350145883062687,0.08411759819673174,0.8816003377800365,0.041304280395211695,0.7788098534185972,0.036326326010542906,0.17181276970726894,0.011017263941961288,2.0,0.0,0.0625,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3577028027622487e-17,1.0,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.75,proxy_completion,exact,256,1.9152028748350025,0.09256880927918873,1.9152028748350025,0.09256880927918873,0.6492540977710103,0.04924413119836226,0.6492540977710103,0.04924413119836227,0.0,0.0,0.0,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.75,whole_group_cv,exact,256,0.6384009582783341,0.030856269759729577,2.9576535863360256e-32,2.87356747749997e-33,0.21641803259033676,0.016414710399454087,7.985388449197979e-33,9.547915016860374e-34,3.0,0.0,0.75,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.75,rr_fixed,exact,256,0.640185662916867,0.07169960716602175,1.5056006091836135e-32,1.432183791545737e-33,0.20959864667942377,0.02977357226562216,4.684412544443003e-33,6.41099218583794e-34,3.0,2.7646515957639806e-17,0.5025018689311644,0.0035551027572769647
g4_p0.95_overconfident,4,0.95,overconfident,0.75,rr_development,exact,256,0.5920613138979647,0.052422526513248566,1.6426675834184096e-32,1.500048453659223e-33,0.19503389306297936,0.02279692386340289,5.0078581261343473e-33,5.8922646136236e-34,3.0,3.075050957889788e-17,0.5900294735723222,0.002445303202515593
g4_p0.95_overconfident,4,0.95,overconfident,0.75,ht_then_normalize,exact,256,1.9504770197979409,0.10689157985031197,0.8606446161962407,0.06168552520250702,0.6047779762441814,0.039795446944875565,0.12531267615109962,0.011548985821239194,3.0,0.0,0.31640625,0.0
g4_p0.95_overconfident,4,0.95,overconfident,0.75,partial_then_normalize,exact,256,1.4113612389908745,0.07047122737149362,0.3318588129577347,0.02134262451969794,0.44923963295873354,0.02537173001566883,0.03673423432071483,0.0029903891636995222,3.0,0.0,0.31640625,0.0
g4_p0.95_shifted,4,0.95,shifted,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.1778600803785823e-17,1.0,0.0
g4_p0.95_shifted,4,0.95,shifted,0.25,proxy_completion,exact,256,1.7180452140876104,0.10623686308096957,1.7180452140876104,0.10623686308096957,0.6418790818340565,0.06780615030392674,0.6418790818340565,0.06780615030392674,0.0,0.0,0.0,0.0
g4_p0.95_shifted,4,0.95,shifted,0.25,whole_group_cv,exact,256,5.15413564226283,0.3187105892429087,2.3660576576013536e-32,1.3609382164751654e-33,1.925637245502169,0.2034184509117802,7.313217505674113e-33,6.081831585475048e-34,1.0,0.0,0.25,0.0
g4_p0.95_shifted,4,0.95,shifted,0.25,rr_fixed,exact,256,20.0292384991836,0.2768913526714199,5.357468178698896e-32,2.4949961873085654e-33,6.525544635306223,0.24590687970203148,1.5914795404327715e-32,1.1948331867118605e-33,1.0,9.569539209857543e-18,0.1361215760333414,0.0010473100616469168
g4_p0.95_shifted,4,0.95,shifted,0.25,rr_development,exact,256,5.15413564226283,0.3187105892429087,2.638973881002093e-32,1.4683817779153197e-33,1.9256372455021693,0.2034184509117802,7.660684689634846e-33,5.826766863564823e-34,1.0,5.581643942458329e-18,0.25,1.5362969326209162e-18
g4_p0.95_shifted,4,0.95,shifted,0.25,ht_then_normalize,exact,256,3.923061956789179,0.0313035940320586,1.8117586426678252,0.01916001269348315,1.3961800311493955,0.05227447903265342,0.44047056386682,0.032598770002985514,1.0,0.0,0.00390625,0.0
g4_p0.95_shifted,4,0.95,shifted,0.25,partial_then_normalize,exact,256,4.072591769967666,0.04230337718854032,2.043535363481525,0.02988834263759196,1.4543976014602236,0.05950033293820479,0.5528923154698954,0.04407460124972068,1.0,0.0,0.00390625,0.0
g4_p0.95_shifted,4,0.95,shifted,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.1778600803785823e-17,1.0,0.0
g4_p0.95_shifted,4,0.95,shifted,0.5,proxy_completion,exact,256,1.7180452140876104,0.10623686308096957,1.7180452140876104,0.10623686308096957,0.6418790818340565,0.06780615030392674,0.6418790818340565,0.06780615030392674,0.0,0.0,0.0,0.0
g4_p0.95_shifted,4,0.95,shifted,0.5,whole_group_cv,exact,256,1.7180452140876104,0.10623686308096955,2.1408141320741902e-32,1.0375202595217266e-33,0.6418790818340565,0.06780615030392674,6.720870937143859e-33,5.319153070763139e-34,2.0,0.0,0.5,0.0
g4_p0.95_shifted,4,0.95,shifted,0.5,rr_fixed,exact,256,8.590777653217188,0.1691462895850894,4.89191807523939e-32,2.148087955883076e-33,2.7616537309266485,0.105648789892846,1.4446040837194614e-32,9.255289069055928e-34,2.0,1.6874108127879466e-17,0.2835136387048921,0.0026371363014816825
g4_p0.95_shifted,4,0.95,shifted,0.5,rr_development,exact,256,1.7180452140876104,0.10623686308096957,2.4156662596978725e-32,1.2946318124154098e-33,0.6418790818340565,0.06780615030392674,7.730573054730636e-33,6.300022314406233e-34,2.0,1.1163287884916658e-17,0.5,3.0725938652418324e-18
g4_p0.95_shifted,4,0.95,shifted,0.5,ht_then_normalize,exact,256,3.3083421632261754,0.049800075296325186,1.2588526403638562,0.03054530982768827,1.1096049321614165,0.03144926048559629,0.17554991915797186,0.011050575364050354,2.0,0.0,0.0625,0.0
g4_p0.95_shifted,4,0.95,shifted,0.5,partial_then_normalize,exact,256,3.264353565462767,0.04051283346606697,1.23915274315915,0.022736422954399902,1.097553063747202,0.031919722540678146,0.20124967904474544,0.014378789973233922,2.0,0.0,0.0625,0.0
g4_p0.95_shifted,4,0.95,shifted,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.1778600803785823e-17,1.0,0.0
g4_p0.95_shifted,4,0.95,shifted,0.75,proxy_completion,exact,256,1.7180452140876104,0.10623686308096957,1.7180452140876104,0.10623686308096957,0.6418790818340565,0.06780615030392674,0.6418790818340565,0.06780615030392674,0.0,0.0,0.0,0.0
g4_p0.95_shifted,4,0.95,shifted,0.75,whole_group_cv,exact,256,0.5726817380292034,0.03541228769365652,5.3667798910274e-32,2.299234770539293e-33,0.21395969394468548,0.02260205010130891,1.4839326155277802e-32,1.033588678852503e-33,3.0,0.0,0.75,0.0
g4_p0.95_shifted,4,0.95,shifted,0.75,rr_fixed,exact,256,3.194270539116154,0.07824341770338263,3.821602849694923e-32,1.8133665380742144e-33,1.0298938415812444,0.04552874387874939,1.0102960263722762e-32,6.59845851212123e-34,3.0,2.8401140412104334e-17,0.5063064803263145,0.003559991678569427
g4_p0.95_shifted,4,0.95,shifted,0.75,rr_development,exact,256,0.5726817380292036,0.035412287693656536,5.336727934178323e-32,2.410641143150532e-33,0.21395969394468553,0.022602050101308918,1.4776374690681912e-32,1.0626847860144432e-33,3.0,2.8080213268981417e-17,0.75,7.821547048600865e-18
g4_p0.95_shifted,4,0.95,shifted,0.75,ht_then_normalize,exact,256,2.761152444359357,0.08445972929535815,1.110899257556962,0.049880590174068165,0.9104112318520414,0.03652569616129566,0.16779992275314648,0.010725407658837062,3.0,0.0,0.31640625,0.0
g4_p0.95_shifted,4,0.95,shifted,0.75,partial_then_normalize,exact,256,2.0994723691520987,0.04446853078928728,0.540162108395041,0.016104485789099128,0.683829035406623,0.021280170469246254,0.06393009112496509,0.0037675640421370145,3.0,0.0,0.31640625,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.185951046142269e-17,1.0,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.25,proxy_completion,exact,256,2.742133636042004,0.15441811044982923,2.742133636042004,0.15441811044982923,0.2029167683467574,0.019205743710003803,0.20291676834675743,0.019205743710003803,0.0,0.0,0.0,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.25,whole_group_cv,exact,256,8.226400908126013,0.4632543313494877,2.807724680667873e-32,4.0682702195324736e-33,0.6087503050402723,0.05761723113001142,1.9843756025438327e-33,3.5327878881250952e-34,2.0,0.0,0.25,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.25,rr_fixed,exact,256,6.373730051229652,0.6852985021605649,2.7001939431857014e-32,3.717084452533215e-33,0.4513171214826393,0.0600172780193613,1.6056259873148566e-33,2.065591325606154e-34,2.0,1.5301394051062773e-17,0.10993372268720067,0.0008691058509850681
g8_p0.05_calibrated,8,0.05,calibrated,0.25,rr_development,exact,256,6.186671387582544,0.47494990998080877,3.49231314916955e-32,3.9006135282310564e-33,0.4473511175909093,0.04646810185056795,2.711837588768699e-33,4.408469225944933e-34,2.0,1.7096437978711976e-17,0.17507396025380537,0.0006050711128726939
g8_p0.05_calibrated,8,0.05,calibrated,0.25,ht_then_normalize,exact,256,6.770494772508725,0.14277401834130318,2.7911776998576467,0.0841947912820489,0.4956046060853845,0.01739266735766034,0.10372213644139065,0.007300828803662647,2.0,0.0,1.52587890625e-05,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.25,partial_then_normalize,exact,256,6.294001213869263,0.1840889929687756,3.9907826595776488,0.1314018404360301,0.4596078538729934,0.02222590942338833,0.24651006325899927,0.014746133275175887,2.0,0.0,1.52587890625e-05,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.185951046142269e-17,1.0,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.5,proxy_completion,exact,256,2.742133636042004,0.15441811044982923,2.742133636042004,0.15441811044982923,0.2029167683467574,0.019205743710003803,0.20291676834675743,0.019205743710003803,0.0,0.0,0.0,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.5,whole_group_cv,exact,256,2.742133636042004,0.15441811044982923,2.0336851605384133e-32,2.2538398221186093e-33,0.20291676834675743,0.019205743710003803,1.4959906115377344e-33,2.6994184995970314e-34,4.0,0.0,0.5,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.5,rr_fixed,exact,256,1.6423612179713412,0.2237827583127075,2.4718444127895475e-32,3.2222384475680145e-33,0.11377602755609417,0.018613909656801514,1.86459540130985e-33,3.0409854751905174e-34,4.0,3.045435009789741e-17,0.2559632537669734,0.0018461610370525225
g8_p0.05_calibrated,8,0.05,calibrated,0.5,rr_development,exact,256,1.6423612179713412,0.2237827583127075,2.4718444127895475e-32,3.2222384475680145e-33,0.11377602755609417,0.018613909656801514,1.86459540130985e-33,3.0409854751905174e-34,4.0,3.045435009789741e-17,0.2559632537669734,0.0018461610370525225
g8_p0.05_calibrated,8,0.05,calibrated,0.5,ht_then_normalize,exact,256,5.705494622890907,0.1752843639789434,2.3096942086600736,0.09720547645832445,0.4045967932949562,0.016828048394942258,0.05025230858752307,0.003256783015980502,4.0,0.0,0.00390625,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.5,partial_then_normalize,exact,256,5.483956908840675,0.18970187778445366,2.32561878628877,0.09789217834377979,0.3893481569191936,0.01730718588583097,0.10357005989129643,0.0062722616204912976,4.0,0.0,0.00390625,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.185951046142269e-17,1.0,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.75,proxy_completion,exact,256,2.742133636042004,0.15441811044982923,2.742133636042004,0.15441811044982923,0.2029167683467574,0.019205743710003803,0.20291676834675743,0.019205743710003803,0.0,0.0,0.0,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.75,whole_group_cv,exact,256,0.9140445453473347,0.05147270348327641,4.719957806205301e-32,6.516466639180224e-33,0.06763892278225248,0.006401914570001267,3.2873985327143566e-33,6.373075375881671e-34,6.0,0.0,0.75,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.75,rr_fixed,exact,256,0.37305218654183414,0.06912993221843758,3.0932187630436665e-32,5.443338638410595e-33,0.02524246818112278,0.005841155579706385,2.1748548881691004e-33,8.375101602416693e-34,6.0,4.952884071425393e-17,0.47153939932671585,0.0025487020690516332
g8_p0.05_calibrated,8,0.05,calibrated,0.75,rr_development,exact,256,0.37436501366791575,0.08949990489582312,2.630620179321255e-32,4.562901369167942e-33,0.026122310463761178,0.008485721369878954,1.4279436778339276e-33,3.0940950658130283e-34,6.0,5.025546398556361e-17,0.360066608882019,0.003443870952587175
g8_p0.05_calibrated,8,0.05,calibrated,0.75,ht_then_normalize,exact,256,4.88828673762726,0.21817007872532315,1.9891139510064084,0.10755380083562435,0.34007449015524494,0.01832938737471109,0.056188345839845125,0.00449113495181489,6.0,0.0,0.1001129150390625,0.0
g8_p0.05_calibrated,8,0.05,calibrated,0.75,partial_then_normalize,exact,256,4.390963939495607,0.19708640176304115,1.1413658748828395,0.059508609877908104,0.3059294185242139,0.015415421525348258,0.031116012652053215,0.002083556408280391,6.0,0.0,0.1001129150390625,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.113146343714671e-17,1.0,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.25,proxy_completion,exact,256,5.407808646994875,0.13283750735421193,5.407808646994875,0.13283750735421193,0.4770515253014751,0.02636515096296094,0.4770515253014751,0.02636515096296094,0.0,0.0,0.0,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.25,whole_group_cv,exact,256,16.223425940984626,0.39851252206263577,6.098083831896361e-32,4.576262418683683e-33,1.4311545759044253,0.07909545288888283,4.6641706618256565e-33,5.452222615977672e-34,2.0,0.0,0.25,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.25,rr_fixed,exact,256,21.26782217337231,0.9690386432441773,9.183137457877125e-32,6.256292900166538e-33,1.8687770069996525,0.12570911503296467,7.08184949133599e-33,7.47200560246574e-34,2.0,1.6095230945413758e-17,0.11009392712099694,0.000922562299768198
g8_p0.05_overconfident,8,0.05,overconfident,0.25,rr_development,exact,256,16.223425940984626,0.3985125220626358,7.171871132508847e-32,5.187452965793479e-33,1.4311545759044253,0.07909545288888283,5.717497866370615e-33,6.304975345302108e-34,2.0,1.456811337150507e-17,0.25,1.9064943557162375e-18
g8_p0.05_overconfident,8,0.05,overconfident,0.25,ht_then_normalize,exact,256,6.870445852110034,0.11999409264174368,2.5670728208855604,0.08110721931309944,0.600911579807625,0.021456553258469995,0.19185107000815937,0.012239391575224624,2.0,0.0,1.52587890625e-05,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.25,partial_then_normalize,exact,256,6.498418554232752,0.15919168449087545,3.4284972487037138,0.11751238193981954,0.5894391491060804,0.026829731659561217,0.30907745209510545,0.018018949353250317,2.0,0.0,1.52587890625e-05,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.5,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.113146343714671e-17,1.0,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.5,proxy_completion,exact,256,5.407808646994875,0.13283750735421193,5.407808646994875,0.13283750735421193,0.4770515253014751,0.02636515096296094,0.4770515253014751,0.02636515096296094,0.0,0.0,0.0,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.5,whole_group_cv,exact,256,5.407808646994875,0.13283750735421193,4.3821253904304056e-32,3.0715737106425173e-33,0.4770515253014752,0.02636515096296094,3.1293559570565496e-33,3.0100265665047992e-34,4.0,0.0,0.5,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.5,rr_fixed,exact,256,6.4049183781095,0.3549483849166819,6.949728938273855e-32,5.359294619722263e-33,0.5656692524313885,0.042874385896850664,5.072104545328463e-33,5.104533209751138e-34,4.0,2.9903774134907516e-17,0.25658353845600745,0.001977582269996519
g8_p0.05_overconfident,8,0.05,overconfident,0.5,rr_development,exact,256,5.407808646994875,0.13283750735421196,5.330313331907969e-32,3.767903004621659e-33,0.4770515253014752,0.026365150962960947,3.872685886661277e-33,3.590715758619823e-34,4.0,2.913622674301014e-17,0.5,3.812988711432475e-18
g8_p0.05_overconfident,8,0.05,overconfident,0.5,ht_then_normalize,exact,256,4.5439545272868465,0.10851592045880461,1.2172247773184013,0.06532183478580285,0.3887150718959381,0.014330421181750642,0.06767036248573224,0.00446095223983334,4.0,0.0,0.00390625,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.5,partial_then_normalize,exact,256,4.359862027849739,0.12205751073478771,1.308503672217866,0.06731577634658686,0.37822274351580465,0.015570165645795398,0.09973302292873663,0.005971068221253875,4.0,0.0,0.00390625,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.75,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.113146343714671e-17,1.0,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.75,proxy_completion,exact,256,5.407808646994875,0.13283750735421193,5.407808646994875,0.13283750735421193,0.4770515253014751,0.02636515096296094,0.4770515253014751,0.02636515096296094,0.0,0.0,0.0,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.75,whole_group_cv,exact,256,1.802602882331625,0.044279169118070644,1.0202536297764228e-31,6.324639694595167e-33,0.1590171751004917,0.008788383654320314,7.102783806764286e-33,6.232821673690644e-34,6.0,0.0,0.75,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.75,rr_fixed,exact,256,1.7721310294616792,0.1308327635044702,6.345891401097642e-32,4.347987880459443e-33,0.15785775014927267,0.015131966427729042,4.274049421944001e-33,3.988945277362538e-34,6.0,5.5402198915763745e-17,0.4718522088570633,0.0027394371247790477
g8_p0.05_overconfident,8,0.05,overconfident,0.75,rr_development,exact,256,1.8026028823316254,0.04427916911807065,1.0110657143283e-31,6.503914748422855e-33,0.15901717510049176,0.008788383654320317,7.15029904764785e-33,5.976994984409753e-34,6.0,5.73316704659901e-17,0.75,7.62597742286495e-18
g8_p0.05_overconfident,8,0.05,overconfident,0.75,ht_then_normalize,exact,256,2.533127965576827,0.1315728036941555,0.5656147038478412,0.06630973442882551,0.20982654638972875,0.011478757285377174,0.021902281667364132,0.0021180571564451424,6.0,0.0,0.1001129150390625,0.0
g8_p0.05_overconfident,8,0.05,overconfident,0.75,partial_then_normalize,exact,256,2.360420556899358,0.11799501549597652,0.3923597955424518,0.03843301281380662,0.19669808000623423,0.010204120967869323,0.0198049236201694,0.0013647090960731449,6.0,0.0,0.1001129150390625,0.0
g8_p0.05_shifted,8,0.05,shifted,0.25,full,exact,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.2998752849492583e-17,1.0,0.0
g8_p0.05_shifted,8,0.05,shifted,0.25,proxy_completion,exact,256,5.637334169026792,0.1683680615607873,5.637334169026791,0.1683680615607873,0.5102694095251668,0.031457401876088656,0.5102694095251668,0.031457401876088656,0.0,0.0,0.0,0.0
g8_p0.05_shifted,8,0.05,shifted,0.25,whole_group_cv,exact,256,16.912002507080373,0.505104184682362,1.051824381141556e-31,4.469438245167669e-33,1.5308082285755003,0.09437220562826594,7.886496331294657e-33,4.84431482743476e-34,2.0,0.0,0.25,0.0
g8_p0.05_shifted,8,0.05,shifted,0.25,rr_fixed,exact,256,56.11473642779113,0.7552107561796652,1.6668243927839323e-31,5.1555098795006466e-33,4.730964843856404,0.14959727473928042,1.1132450834044335e-32,5.849555153076384e-34,2.0,1.5618934864101646e-17,0.11159381980350916,0.0008889693994169744
g8_p0.05_shifted,8,0.05,shifted,0.25,rr_development,exact,256,16.912002507080373,0.505104184682362,1.456388462842248e-31,8.087010713661761e-33,1.5308082285755003,0.09437220562826597,1.0570674534975256e-32,8.087964756925446e-34,2.0,1.3491451419721868e-17,0.25,1.6829289700449402e-18
