seed,policy,coeff0,coeff1,utility,min_margin,feasible
1701,layer,0.6000000000000001,0.0,0.9577957957957959,-0.1128571428571428,False
1701,layer,0.6000000000000001,0.1,0.9587550407550408,-0.14142857142857138,False
1701,layer,0.6000000000000001,0.2,0.9564693264693266,-0.19857142857142854,False
1701,layer,0.6000000000000001,0.30000000000000004,0.9573968253968255,-0.25571428571428567,False
1701,layer,0.6000000000000001,0.4,0.9494603174603176,-0.3985714285714286,False
1701,layer,0.6000000000000001,0.5,0.9460952380952381,-0.42714285714285716,False
1701,layer,0.6000000000000001,0.6000000000000001,0.9403809523809524,-0.57,False
1701,layer,0.6000000000000001,0.7000000000000001,0.9303174603174603,-0.6271428571428571,False
1701,layer,0.6000000000000001,0.8,0.9167936507936507,-0.6842857142857143,False
1701,layer,0.6000000000000001,0.9,0.910063492063492,-0.7414285714285713,False
1701,layer,0.6000000000000001,1.0,0.8978412698412698,-0.7414285714285713,False
1701,layer,0.7000000000000001,0.0,0.9544307164307164,-0.14142857142857138,False
1701,layer,0.7000000000000001,0.1,0.9576121836121837,-0.16999999999999996,False
1701,layer,0.7000000000000001,0.2,0.9553264693264694,-0.22714285714285712,False
1701,layer,0.7000000000000001,0.30000000000000004,0.9485645645645646,-0.31285714285714283,False
1701,layer,0.7000000000000001,0.4,0.9460952380952381,-0.42714285714285716,False
1701,layer,0.7000000000000001,0.5,0.9403809523809524,-0.57,False
1701,layer,0.7000000000000001,0.6000000000000001,0.9314285714285715,-0.6271428571428571,False
1701,layer,0.7000000000000001,0.7000000000000001,0.9235873015873017,-0.6842857142857143,False
1701,layer,0.7000000000000001,0.8,0.9180000000000001,-0.7128571428571429,False
1701,layer,0.7000000000000001,0.9,0.9022857142857142,-0.7414285714285713,False
1701,layer,0.7000000000000001,1.0,0.8866984126984128,-0.77,False
1701,layer,0.8,0.0,0.9544307164307164,-0.14142857142857138,False
1701,layer,0.8,0.1,0.9553582153582154,-0.19857142857142854,False
1701,layer,0.8,0.2,0.9496756756756757,-0.31285714285714283,False
1701,layer,0.8,0.30000000000000004,0.9406280566280567,-0.45571428571428574,False
1701,layer,0.8,0.4,0.9360883740883741,-0.5414285714285714,False
1701,layer,0.8,0.5,0.9347619047619048,-0.6271428571428571,False
