scenario,weighted,kappa,validation_kappa,audit_cost,budget,units,k,policy,reps,regret_mean,regret_mcse,regret_lo,regret_hi,overlap_mean,overlap_mcse,overlap_lo,overlap_hi,mse_mean,mse_mcse,mse_lo,mse_hi,coverage_mean,coverage_mcse,coverage_lo,coverage_hi,spent_mean,spent_mcse,spent_lo,spent_hi,validation_fraction_mean,validation_fraction_mcse,validation_fraction_lo,validation_fraction_hi,regular_packets_mean,regular_packets_mcse,regular_packets_lo,regular_packets_hi,validation_packets_mean,validation_packets_mcse,validation_packets_lo,validation_packets_hi,posterior_sd_mean,posterior_sd_mcse,posterior_sd_lo,posterior_sd_hi,regret_diff_uniform_mean,regret_diff_uniform_mcse,regret_diff_uniform_lo,regret_diff_uniform_hi,overlap_diff_uniform_mean,overlap_diff_uniform_mcse,overlap_diff_uniform_lo,overlap_diff_uniform_hi,regret_diff_ordinary_kg_mean,regret_diff_ordinary_kg_mcse,regret_diff_ordinary_kg_lo,regret_diff_ordinary_kg_hi,overlap_diff_ordinary_kg_mean,overlap_diff_ordinary_kg_mcse,overlap_diff_ordinary_kg_lo,overlap_diff_ordinary_kg_hi
unweighted_uniform,False,0.0,0.0,2,144,48,9,uniform,1000,0.13972339509497755,0.0012998324304245446,0.13717572353134544,0.14227106665860967,0.3867777777777778,0.0042790360661986325,0.37839086708802844,0.3951646884675271,0.017900270010863934,6.219887296326571e-05,0.017778360219855932,0.018022179801871936,0.9253958333333333,0.0009050701913978344,0.9236218957581935,0.9271697709084731,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.125855582940867,2.3959386390081585e-06,0.12585088690113452,0.12586027898059945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027287619355800846,0.0012631877260107312,0.024811771412819813,0.02976346729878188,-0.07066666666666667,0.004367456882201529,-0.07922688215578166,-0.062106451177551675
unweighted_uniform,False,0.0,0.0,2,144,48,9,uniform_blind,1000,0.13972339509497755,0.0012998324304245446,0.13717572353134544,0.14227106665860967,0.3867777777777778,0.0042790360661986325,0.37839086708802844,0.3951646884675271,0.017900270010863927,6.219887296326571e-05,0.017778360219855925,0.01802217980187193,0.9253958333333333,0.0009050701913978344,0.9236218957581935,0.9271697709084731,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.125855582940867,2.3959386390081585e-06,0.12585088690113452,0.12586027898059945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027287619355800846,0.0012631877260107312,0.024811771412819813,0.02976346729878188,-0.07066666666666667,0.004367456882201529,-0.07922688215578166,-0.062106451177551675
unweighted_uniform,False,0.0,0.0,2,144,48,9,uncertainty,1000,0.13431859578937075,0.001329052695655557,0.13171365250588585,0.13692353907285565,0.40677777777777774,0.004388028943373599,0.3981772410487655,0.41537831450678997,0.017800604916058043,6.236739371275148e-05,0.01767836482438105,0.017922845007735035,0.9253541666666666,0.0008953385159488421,0.9235993031754068,0.9271090301579263,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.12567136304619234,0.0,0.12567136304619234,0.12567136304619234,-0.005404799305606773,0.0012190038223413497,-0.007794046797395818,-0.003015551813817727,0.020000000000000004,0.003907632349419857,0.012341040595137083,0.027658959404862925,0.021882820050194072,0.0012358753572425897,0.019460504349998596,0.024305135750389548,-0.05066666666666667,0.004253581685437056,-0.059003686770123305,-0.04232964656321004
unweighted_uniform,False,0.0,0.0,2,144,48,9,boundary,1000,0.10424151155330068,0.0011780762733902864,0.10193248205745571,0.10655054104914564,0.4855555555555555,0.004272476626695746,0.47718150136723186,0.49392960974387917,0.017752699518797196,6.377677107188929e-05,0.017627697047496293,0.0178777019900981,0.9245,0.0008937632245681625,0.9227482240798464,0.9262517759201536,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.126739469235305,8.991745700417338e-06,0.1267218454137322,0.1267570930568778,-0.03548188354167685,0.0012308427808653364,-0.037894335392172906,-0.03306943169118079,0.0987777777777778,0.004169387388886527,0.0906057784955602,0.1069497770599954,-0.008194264185876007,0.0007052440193692895,-0.009576542463839814,-0.0068119859079122,0.028111111111111114,0.0024632671330814967,0.02328310753027138,0.03293911469195085
unweighted_uniform,False,0.0,0.0,2,144,48,9,bias_blind_kg,1000,0.11243577573917668,0.0012276658667602018,0.11002955064032668,0.11484200083802668,0.45744444444444443,0.00444014779520992,0.448741754765833,0.46614713412305586,0.018020753141657592,6.379510242764493e-05,0.017895714740899408,0.018145791542415777,0.9213125,0.0008905118344522557,0.9195670968044736,0.9230579031955264,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.12690621361763652,1.0398598507958135e-05,0.1268858323645609,0.12692659487071212,-0.027287619355800846,0.0012631877260107312,-0.02976346729878188,-0.024811771412819813,0.07066666666666667,0.004367456882201529,0.062106451177551675,0.07922688215578166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unweighted_uniform,False,0.0,0.0,2,144,48,9,ordinary_kg,1000,0.11243577573917668,0.0012276658667602018,0.11002955064032668,0.11484200083802668,0.45744444444444443,0.00444014779520992,0.448741754765833,0.46614713412305586,0.0180207531416576,6.379510242764496e-05,0.017895714740899415,0.018145791542415784,0.9213125,0.0008905118344522557,0.9195670968044736,0.9230579031955264,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.12690621361763652,1.0398598507958135e-05,0.1268858323645609,0.12692659487071212,-0.027287619355800846,0.0012631877260107312,-0.02976346729878188,-0.024811771412819813,0.07066666666666667,0.004367456882201529,0.062106451177551675,0.07922688215578166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unweighted_uniform,False,0.0,0.0,2,144,48,9,two_channel_uniform,1000,0.15414829155031382,0.001356718023864832,0.15148912422353875,0.15680745887708888,0.351,0.004250173826775173,0.34266965929952065,0.3593303407004793,0.018857535177445144,5.941486463928845e-05,0.018741082042752138,0.01897398831213815,0.9223958333333334,0.0009093649246006093,0.9206134780811163,0.9241781885855506,144.0,0.0,144.0,144.0,0.664611111111111,0.0013965211272706313,0.6618739297016606,0.6673482925205615,48.296,0.20109904232697087,47.901845877039136,48.69015412296086,47.852,0.10054952116348544,47.65492293851957,48.049077061480425,0.12872917453084864,6.507854898760264e-06,0.12871641913524706,0.12874192992645023,0.014424896455336272,0.0014823889569420118,0.011519414099729928,0.017330378810942616,-0.03577777777777777,0.0046561681804190205,-0.04490386741139905,-0.026651688144156492,0.04171251581113712,0.0015417310976989108,0.03869072285964725,0.04473430876262699,-0.10644444444444445,0.0048815173796656055,-0.11601221850858903,-0.09687667038029987
unweighted_uniform,False,0.0,0.0,2,144,48,9,balanced_mix,1000,0.15149304367920394,0.0013223027936587132,0.14890133020363286,0.15408475715477501,0.3602222222222222,0.004281630185852864,0.3518302270579506,0.36861421738649386,0.01868121240722353,5.786223987616817e-05,0.018567802417066237,0.01879462239738082,0.9224375,0.0008755050717491225,0.9207215100593718,0.9241534899406283,144.0,0.0,144.0,144.0,0.4983194444444445,0.0016030497964263813,0.49517746684344877,0.5014614220454402,72.242,0.23083917068539891,71.78955522545662,72.69444477454338,35.879,0.11541958534269946,35.65277761272831,36.10522238727169,0.1279926161181528,7.2909693912858065e-06,0.1279783258181459,0.1280069064181597,0.01176964858422641,0.0014271496079296018,0.00897243535268439,0.014566861815768429,-0.026555555555555558,0.0046608940998861545,-0.03569090799133242,-0.017420203119778696,0.03905726794002726,0.0014365423873704852,0.0362416448607811,0.04187289101927341,-0.09722222222222222,0.0048038619292309105,-0.1066377916035148,-0.08780665284092964
unweighted_uniform,False,0.0,0.0,2,144,48,9,validation_only,1000,0.160669032241521,0.0013440514729064865,0.15803469135462428,0.1633033731284177,0.33666666666666667,0.004269583170704451,0.32829828365208596,0.3450350496812474,0.019334918628097525,5.342548356697844e-05,0.019230204680306246,0.019439632575888804,0.9197708333333332,0.00087613209689019,0.9180536144234285,0.9214880522432379,144.0,0.0,144.0,144.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,72.0,0.13024926227347167,1.8310209537564538e-06,0.1302456734724023,0.13025285107454104,0.020945637146543475,0.0016850067044705602,0.017643024005781178,0.024248250287305772,-0.05011111111111111,0.00551772124312679,-0.060925844747639624,-0.0392963774745826,0.04823325650234432,0.0016708253152390971,0.04495843888447569,0.05150807412021295,-0.12077777777777779,0.0055108096813745976,-0.131578964753272,-0.10997659080228359
unweighted_uniform,False,0.0,0.0,2,144,48,9,two_channel_kg,1000,0.11243577573917668,0.0012276658667602018,0.11002955064032668,0.11484200083802668,0.45744444444444443,0.00444014779520992,0.448741754765833,0.46614713412305586,0.0180207531416576,6.379510242764496e-05,0.017895714740899415,0.018145791542415784,0.9213125,0.0008905118344522557,0.9195670968044736,0.9230579031955264,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.12690621361763652,1.0398598507958135e-05,0.1268858323645609,0.12692659487071212,-0.027287619355800846,0.0012631877260107312,-0.02976346729878188,-0.024811771412819813,0.07066666666666667,0.004367456882201529,0.062106451177551675,0.07922688215578166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,1000,0.16907279523335644,0.0013462695254982007,0.16643410696337996,0.17171148350333293,0.31866666666666665,0.004124533574758251,0.31058258086014046,0.32675075247319285,0.01980103820801094,5.1726708705689483e-05,0.019699653858947785,0.01990242255707409,0.9212291666666667,0.0008376595141560207,0.9195873540189209,0.9228709793144124,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.1318131377580802,1.5082599193912284e-06,0.1318101815686382,0.13181609394752222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02144663385094931,0.001313088626858454,0.01887298014230674,0.02402028755959188,-0.045222222222222226,0.004071420557280116,-0.05320220651449126,-0.037242237929953195
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,1000,0.16907279523335644,0.0013462695254982007,0.16643410696337996,0.17171148350333293,0.31866666666666665,0.004124533574758251,0.31058258086014046,0.32675075247319285,0.01980103820801093,5.172670870568948e-05,0.01969965385894778,0.019902422557074084,0.9212291666666667,0.0008376595141560207,0.9195873540189209,0.9228709793144124,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.1318131377580802,1.5082599193912284e-06,0.1318101815686382,0.13181609394752222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02144663385094931,0.001313088626858454,0.01887298014230674,0.02402028755959188,-0.045222222222222226,0.004071420557280116,-0.05320220651449126,-0.037242237929953195
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,1000,0.16794165908581657,0.0013801233863967213,0.165236617248479,0.17064670092315415,0.321,0.00418713358315671,0.31279321817701283,0.3292067818229872,0.019759181504202042,5.30986146227674e-05,0.019655108219541417,0.019863254788862666,0.9204166666666668,0.0008424592069014803,0.9187654466211399,0.9220678867121936,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.1316963077595143,8.78147550742909e-19,0.1316963077595143,0.1316963077595143,-0.0011311361475398604,0.0011978576705917155,-0.0034789371818996226,0.0012166648868199021,0.002333333333333333,0.0036339085997675494,-0.004789127522211063,0.00945579418887773,0.020315497703409447,0.0012133180839147594,0.01793739425893652,0.022693601147882374,-0.04288888888888889,0.0036987019947311984,-0.050138344798562044,-0.03563943297921574
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,1000,0.14342682566396708,0.0013296799505429322,0.14082065296090293,0.14603299836703124,0.38022222222222224,0.004288090607063676,0.3718175646323774,0.38862687981206706,0.019708071269318797,5.341112256112331e-05,0.019603385469098997,0.019812757069538597,0.9187916666666667,0.0008157331849093156,0.9171928296242444,0.9203905037090889,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.1319895620920409,2.3981163671145173e-06,0.13198486178396135,0.13199426240012047,-0.02564596956938932,0.001354415867412489,-0.0283006246695178,-0.022991314469260844,0.06155555555555556,0.004101259135843387,0.05351708764930252,0.0695940234618086,-0.004199335718440009,0.0007730213809071213,-0.005714457625017967,-0.002684213811862051,0.016333333333333335,0.002403338364557478,0.011622790138800678,0.02104387652786599
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,1000,0.1476261613824071,0.0013323784678161332,0.1450146995854875,0.15023762317932673,0.36388888888888893,0.00426128979177137,0.355536760897017,0.37224101688076083,0.01976994247502013,5.2252713385644056e-05,0.019667527156784267,0.019872357793255992,0.9180833333333334,0.0007957228421430259,0.916523716562733,0.9196429501039337,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.13199567259663764,2.7542342449121206e-06,0.1319902742975176,0.13200107089575766,-0.02144663385094931,0.001313088626858454,-0.02402028755959188,-0.01887298014230674,0.045222222222222226,0.004071420557280116,0.037242237929953195,0.05320220651449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unweighted_uniform,False,0.0,0.0,5,48,48,9,ordinary_kg,1000,0.1476261613824071,0.0013323784678161332,0.1450146995854875,0.15023762317932673,0.36388888888888893,0.00426128979177137,0.355536760897017,0.37224101688076083,0.019769942475020136,5.2252713385644076e-05,0.019667527156784274,0.019872357793256,0.9180833333333334,0.0007957228421430259,0.916523716562733,0.9196429501039337,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.13199567259663764,2.7542342449121206e-06,0.1319902742975176,0.13200107089575766,-0.02144663385094931,0.001313088626858454,-0.02402028755959188,-0.01887298014230674,0.045222222222222226,0.004071420557280116,0.037242237929953195,0.05320220651449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unweighted_uniform,False,0.0,0.0,5,48,48,9,two_channel_uniform,1000,0.18194789284842972,0.0014183117953144458,0.1791680017296134,0.18472778396724604,0.2872222222222222,0.00412782661127859,0.2791316820641162,0.2953127623803282,0.02051991724097345,4.520099794545449e-05,0.02043132328500036,0.020608511196946542,0.9178125,0.0008072685417323611,0.9162302536582047,0.9193947463417954,48.0,0.0,48.0,48.0,0.7953125,0.002315850775442943,0.7907734324801318,0.7998515675198682,9.825,0.1111608372212612,9.607124759046327,10.042875240953672,7.635,0.022232167444252243,7.591424951809265,7.678575048190734,0.1338862061580327,6.1769787555900555e-06,0.13387409927967175,0.13389831303639366,0.012875097615073284,0.0013190267552431155,0.010289805174796779,0.01546039005534979,-0.03144444444444445,0.003900210730525716,-0.03908885747627485,-0.023800031412614046,0.0343217314660226,0.0014106536013807393,0.031556850407316345,0.03708661252472885,-0.07666666666666669,0.004262050992058381,-0.08502028661110111,-0.06831304672223226
unweighted_uniform,False,0.0,0.0,5,48,48,9,balanced_mix,1000,0.17612921918262675,0.0013699875089899817,0.17344404366500638,0.17881439470024713,0.2987777777777778,0.00408192134109923,0.29077721194922335,0.30677834360633227,0.02021232755170792,4.724985486910899e-05,0.020119717836164466,0.020304937267251376,0.91925,0.0007998746912760562,0.9176822456050989,0.9208177543949011,48.0,0.0,48.0,48.0,0.4703125,0.0040279921567158705,0.4624176353728369,0.4782073646271631,25.425,0.19334362352236178,25.04604649789617,25.80395350210383,4.515,0.03866872470447235,4.439209299579234,4.590790700420765,0.13302702890354468,1.0679252739858814e-05,0.13300609756817455,0.1330479602389148,0.007056423949270348,0.0013177321121872578,0.004473669009383323,0.009639178889157374,-0.019888888888888893,0.003960030597882209,-0.027650548860738023,-0.012127228917039764,0.028503057800219656,0.0013938334607686831,0.02577114421711304,0.031234971383326274,-0.06511111111111112,0.004154429440408557,-0.0732537928143119,-0.056968429407910345
unweighted_uniform,False,0.0,0.0,5,48,48,9,validation_only,1000,0.18503284639563264,0.0014062585216337653,0.18227657969323047,0.1877891130980348,0.2812222222222222,0.004107213475809262,0.27317208380963603,0.2892723606348084,0.02070771353311459,4.216901024282102e-05,0.02062506227303866,0.02079036479319052,0.9172083333333334,0.0008070933425276418,0.9156264303819792,0.9187902362846876,45.0,0.0,45.0,45.0,0.9375,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,0.13447692552960178,6.600094049504178e-07,0.13447563191116807,0.13447821914803548,0.015960051162276206,0.0013837903564487737,0.01324782206363661,0.018672280260915802,-0.03744444444444444,0.004116818566404031,-0.04551340883459634,-0.029375480054292538,0.03740668501322553,0.001437179106192276,0.034589813965088666,0.04022355606136239,-0.08266666666666667,0.004309002875072413,-0.09111231230180859,-0.07422102103152474
unweighted_uniform,False,0.0,0.0,5,48,48,9,two_channel_kg,1000,0.1476261613824071,0.0013323784678161332,0.1450146995854875,0.15023762317932673,0.36388888888888893,0.00426128979177137,0.355536760897017,0.37224101688076083,0.019769942475020136,5.2252713385644076e-05,0.019667527156784274,0.019872357793256,0.9180833333333334,0.0007957228421430259,0.916523716562733,0.9196429501039337,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.13199567259663764,2.7542342449121206e-06,0.1319902742975176,0.13200107089575766,-0.02144663385094931,0.001313088626858454,-0.02402028755959188,-0.01887298014230674,0.045222222222222226,0.004071420557280116,0.037242237929953195,0.05320220651449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unweighted_uniform,False,0.0,0.0,5,144,48,9,uniform,1000,0.13972339509497755,0.0012998324304245446,0.13717572353134544,0.14227106665860967,0.3867777777777778,0.0042790360661986325,0.37839086708802844,0.3951646884675271,0.017900270010863934,6.219887296326571e-05,0.017778360219855932,0.018022179801871936,0.9253958333333333,0.0009050701913978344,0.9236218957581935,0.9271697709084731,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.125855582940867,2.3959386390081585e-06,0.12585088690113452,0.12586027898059945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027287619355800846,0.0012631877260107312,0.024811771412819813,0.02976346729878188,-0.07066666666666667,0.004367456882201529,-0.07922688215578166,-0.062106451177551675
unweighted_uniform,False,0.0,0.0,5,144,48,9,uniform_blind,1000,0.13972339509497755,0.0012998324304245446,0.13717572353134544,0.14227106665860967,0.3867777777777778,0.0042790360661986325,0.37839086708802844,0.3951646884675271,0.017900270010863927,6.219887296326571e-05,0.017778360219855925,0.01802217980187193,0.9253958333333333,0.0009050701913978344,0.9236218957581935,0.9271697709084731,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.125855582940867,2.3959386390081585e-06,0.12585088690113452,0.12586027898059945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027287619355800846,0.0012631877260107312,0.024811771412819813,0.02976346729878188,-0.07066666666666667,0.004367456882201529,-0.07922688215578166,-0.062106451177551675
unweighted_uniform,False,0.0,0.0,5,144,48,9,uncertainty,1000,0.13431859578937075,0.001329052695655557,0.13171365250588585,0.13692353907285565,0.40677777777777774,0.004388028943373599,0.3981772410487655,0.41537831450678997,0.017800604916058043,6.236739371275148e-05,0.01767836482438105,0.017922845007735035,0.9253541666666666,0.0008953385159488421,0.9235993031754068,0.9271090301579263,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.12567136304619234,0.0,0.12567136304619234,0.12567136304619234,-0.005404799305606773,0.0012190038223413497,-0.007794046797395818,-0.003015551813817727,0.020000000000000004,0.003907632349419857,0.012341040595137083,0.027658959404862925,0.021882820050194072,0.0012358753572425897,0.019460504349998596,0.024305135750389548,-0.05066666666666667,0.004253581685437056,-0.059003686770123305,-0.04232964656321004
unweighted_uniform,False,0.0,0.0,5,144,48,9,boundary,1000,0.10424151155330068,0.0011780762733902864,0.10193248205745571,0.10655054104914564,0.4855555555555555,0.004272476626695746,0.47718150136723186,0.49392960974387917,0.017752699518797196,6.377677107188929e-05,0.017627697047496293,0.0178777019900981,0.9245,0.0008937632245681625,0.9227482240798464,0.9262517759201536,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.126739469235305,8.991745700417338e-06,0.1267218454137322,0.1267570930568778,-0.03548188354167685,0.0012308427808653364,-0.037894335392172906,-0.03306943169118079,0.0987777777777778,0.004169387388886527,0.0906057784955602,0.1069497770599954,-0.008194264185876007,0.0007052440193692895,-0.009576542463839814,-0.0068119859079122,0.028111111111111114,0.0024632671330814967,0.02328310753027138,0.03293911469195085
unweighted_uniform,False,0.0,0.0,5,144,48,9,bias_blind_kg,1000,0.11243577573917668,0.0012276658667602018,0.11002955064032668,0.11484200083802668,0.45744444444444443,0.00444014779520992,0.448741754765833,0.46614713412305586,0.018020753141657592,6.379510242764493e-05,0.017895714740899408,0.018145791542415777,0.9213125,0.0008905118344522557,0.9195670968044736,0.9230579031955264,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.12690621361763652,1.0398598507958135e-05,0.1268858323645609,0.12692659487071212,-0.027287619355800846,0.0012631877260107312,-0.02976346729878188,-0.024811771412819813,0.07066666666666667,0.004367456882201529,0.062106451177551675,0.07922688215578166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unweighted_uniform,False,0.0,0.0,5,144,48,9,ordinary_kg,1000,0.11243577573917668,0.0012276658667602018,0.11002955064032668,0.11484200083802668,0.45744444444444443,0.00444014779520992,0.448741754765833,0.46614713412305586,0.0180207531416576,6.379510242764496e-05,0.017895714740899415,0.018145791542415784,0.9213125,0.0008905118344522557,0.9195670968044736,0.9230579031955264,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.12690621361763652,1.0398598507958135e-05,0.1268858323645609,0.12692659487071212,-0.027287619355800846,0.0012631877260107312,-0.02976346729878188,-0.024811771412819813,0.07066666666666667,0.004367456882201529,0.062106451177551675,0.07922688215578166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unweighted_uniform,False,0.0,0.0,5,144,48,9,two_channel_uniform,1000,0.16973147717183656,0.0013745966340368992,0.16703726776912425,0.17242568657454888,0.3162222222222223,0.004150977394467328,0.3080863065290663,0.32435813791537826,0.019806196908723785,5.255322094372846e-05,0.019703192595674077,0.019909201221773493,0.920375,0.0008569588529783214,0.9186953606481626,0.9220546393518375,144.0,0.0,144.0,144.0,0.8195833333333333,0.0013324725305885932,0.8169716871733796,0.822194979493287,25.98,0.19187604440475736,25.603922952966677,26.356077047033324,23.604,0.03837520888095147,23.528784590593336,23.679215409406662,0.13170777052224303,1.0297185005768078e-05,0.13168758803963174,0.13172795300485432,0.030008082076858997,0.001546668467787435,0.026976611879995623,0.03303955227372237,-0.07055555555555557,0.004710865523699169,-0.07978885198200594,-0.061322259129105196,0.05729570143265984,0.0015387557168920715,0.05427974022755138,0.060311662637768305,-0.14122222222222222,0.004890778039667112,-0.15080814717996976,-0.13163629726447468
unweighted_uniform,False,0.0,0.0,5,144,48,9,balanced_mix,1000,0.155786297916907,0.0013659303538370731,0.15310907442338634,0.1584635214104277,0.3468888888888889,0.004298453084673994,0.33846392084292787,0.35531385693484996,0.019050472981151766,5.746677707149492e-05,0.018937838098091637,0.019163107864211895,0.9224375,0.0008498199704505779,0.9207718528579169,0.9241031471420832,144.0,0.0,144.0,144.0,0.4921875,0.0022659099793188985,0.48774631644053495,0.49662868355946505,73.125,0.32629103702192136,72.48546956743704,73.76453043256296,14.175,0.06525820740438426,14.047093913487407,14.302906086512595,0.12928262225208095,1.6389976362460643e-05,0.12925049789841053,0.12931474660575137,0.01606290282192949,0.0014420394006765043,0.013236505596603542,0.01888930004725544,-0.03988888888888889,0.004634623932775724,-0.04897275179712931,-0.030805025980648472,0.04335052217773034,0.0014357296718845861,0.04053649202083655,0.04616455233462413,-0.11055555555555557,0.0046437555599178745,-0.1196573164529946,-0.10145379465811655
unweighted_uniform,False,0.0,0.0,5,144,48,9,validation_only,1000,0.17647972475480941,0.0013749982546292642,0.17378472817573606,0.17917472133388276,0.30133333333333334,0.0040466147754046515,0.2934019683735402,0.30926469829312647,0.02025573103462812,4.701161069544803e-05,0.02016358827766504,0.020347873791591198,0.9182291666666668,0.0008439469975828896,0.9165750305514043,0.9198833027819292,140.0,0.0,140.0,140.0,0.972222222222222,7.025180405943273e-18,0.972222222222222,0.972222222222222,0.0,0.0,0.0,0.0,28.0,0.0,28.0,28.0,0.13316038952271747,1.144409490738293e-06,0.13315814648011562,0.13316263256531932,0.03675632965983188,0.0016423236676513758,0.03353737527123518,0.03997528404842858,-0.08544444444444445,0.0051325309290773365,-0.09550420506543603,-0.07538468382345287,0.06404394901563272,0.001606356696911051,0.06089548988968706,0.06719240814157838,-0.15611111111111114,0.005093055155381102,-0.1660934992156581,-0.14612872300656418
unweighted_uniform,False,0.0,0.0,5,144,48,9,two_channel_kg,1000,0.11243577573917668,0.0012276658667602018,0.11002955064032668,0.11484200083802668,0.45744444444444443,0.00444014779520992,0.448741754765833,0.46614713412305586,0.0180207531416576,6.379510242764496e-05,0.017895714740899415,0.018145791542415784,0.9213125,0.0008905118344522557,0.9195670968044736,0.9230579031955264,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.12690621361763652,1.0398598507958135e-05,0.1268858323645609,0.12692659487071212,-0.027287619355800846,0.0012631877260107312,-0.02976346729878188,-0.024811771412819813,0.07066666666666667,0.004367456882201529,0.062106451177551675,0.07922688215578166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unweighted_uniform,False,0.0,0.0,10,48,48,9,uniform,1000,0.16907279523335644,0.0013462695254982007,0.16643410696337996,0.17171148350333293,0.31866666666666665,0.004124533574758251,0.31058258086014046,0.32675075247319285,0.01980103820801094,5.1726708705689483e-05,0.019699653858947785,0.01990242255707409,0.9212291666666667,0.0008376595141560207,0.9195873540189209,0.9228709793144124,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.1318131377580802,1.5082599193912284e-06,0.1318101815686382,0.13181609394752222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02144663385094931,0.001313088626858454,0.01887298014230674,0.02402028755959188,-0.045222222222222226,0.004071420557280116,-0.05320220651449126,-0.037242237929953195
