scenario,weighted,kappa,validation_kappa,audit_cost,budget,units,k,policy,ordinary_count_mean,validation_count_mean,mean_estimate,reference,state
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.62,0.0,8.567689835786304,8.66492682427592,17
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.18,0.0,8.54923265809745,8.485706993363962,18
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.48,0.0,8.560810990198162,8.577984966753396,19
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.76,0.0,8.554593168417238,8.534743722050223,20
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.4,0.0,8.536432984655109,8.30594265577447,22
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.88,0.0,8.560407503822109,8.594057633792733,23
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,38.88,0.0,8.564976475512655,8.630635650276268,24
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.82,0.0,8.569157683691227,8.637808611816821,25
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.92,0.0,8.554067815493392,8.529325204961111,26
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.32,0.0,8.565761173465702,8.632127728901924,27
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.52,0.0,8.569785371020473,8.698599093531108,28
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.42,0.0,8.54205336623635,8.384601691143747,29
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.42,0.0,8.558891279661841,8.572748028227481,30
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.72,0.0,8.584211792498383,8.814423125346226,31
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.06,0.0,8.53342414606149,8.271645021645021,32
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,38.82,0.0,8.578459312886757,8.757779437391088,33
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.62,0.0,8.567532628539709,8.648255191607793,34
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.58,0.0,8.533429524687165,8.344547053649956,35
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.66,0.0,8.555504048152711,8.55199342375668,36
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.7,0.0,8.551195602538147,8.525340283811179,37
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.7,0.0,8.593111118799555,8.852889474840696,38
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.18,0.0,8.55311079840688,8.497960372960375,39
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.5,0.0,8.546425333872007,8.43805003460892,40
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.4,0.0,8.52361435954009,8.179193899782135,41
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.4,0.0,8.573710190013,8.715135738192634,44
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.1,0.0,8.568032002746763,8.683043063859284,45
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.18,0.0,8.581825439891352,8.805004409171076,46
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,38.78,0.0,8.55105221116469,8.50069498069498,48
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.6,0.0,8.546637748447056,8.465273829827554,49
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.56,0.0,8.558672691641538,8.580938833570412,50
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.48,0.0,8.560424219637785,8.594168096054887,51
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.18,0.0,8.543872889919433,8.444160681032189,53
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.74,0.0,8.535614007152196,8.267142457318778,54
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,40.0,0.0,8.551262401930304,8.5075743170438,55
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform,39.16,0.0,8.565693431450327,8.636943744752307,56
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.36,0.0,8.536612231289945,8.35949741315595,01
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.06,0.0,8.564710931336977,8.635873229939312,02
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,41.1,0.0,8.554395205952787,8.519881085098477,04
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.08,0.0,8.535043753650877,8.29320987654321,05
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.5,0.0,8.545401109102524,8.431945521937767,06
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.6,0.0,8.551810533119143,8.508233957978423,08
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.84,0.0,8.555478467505335,8.553915436577434,09
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.58,0.0,8.571232428780307,8.68655574679671,10
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.24,0.0,8.577321786079235,8.715625586193958,11
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.94,0.0,8.557069544771092,8.560529336304098,12
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.64,0.0,8.546723504632196,8.443810730882975,13
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,38.86,0.0,8.562744314515593,8.658482845451683,15
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.46,0.0,8.554003627495337,8.519994162288384,16
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.62,0.0,8.567689835786304,8.66492682427592,17
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.18,0.0,8.54923265809745,8.485706993363962,18
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.48,0.0,8.560810990198162,8.577984966753396,19
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.76,0.0,8.554593168417238,8.534743722050223,20
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.4,0.0,8.536432984655109,8.30594265577447,22
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.88,0.0,8.560407503822109,8.594057633792733,23
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,38.88,0.0,8.564976475512655,8.630635650276268,24
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.82,0.0,8.569157683691227,8.637808611816821,25
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.92,0.0,8.554067815493392,8.529325204961111,26
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.32,0.0,8.565761173465702,8.632127728901924,27
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.52,0.0,8.569785371020473,8.698599093531108,28
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.42,0.0,8.54205336623635,8.384601691143747,29
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.42,0.0,8.558891279661841,8.572748028227481,30
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.72,0.0,8.584211792498383,8.814423125346226,31
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.06,0.0,8.53342414606149,8.271645021645021,32
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,38.82,0.0,8.578459312886757,8.757779437391088,33
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.62,0.0,8.567532628539709,8.648255191607793,34
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.58,0.0,8.533429524687165,8.344547053649956,35
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.66,0.0,8.555504048152711,8.55199342375668,36
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.7,0.0,8.551195602538147,8.525340283811179,37
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.7,0.0,8.593111118799555,8.852889474840696,38
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.18,0.0,8.55311079840688,8.497960372960375,39
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.5,0.0,8.546425333872007,8.43805003460892,40
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.4,0.0,8.52361435954009,8.179193899782135,41
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.4,0.0,8.573710190013,8.715135738192634,44
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.1,0.0,8.568032002746765,8.683043063859284,45
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.18,0.0,8.581825439891352,8.805004409171076,46
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,38.78,0.0,8.55105221116469,8.50069498069498,48
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.6,0.0,8.546637748447056,8.465273829827554,49
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.56,0.0,8.558672691641538,8.580938833570412,50
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.48,0.0,8.560424219637785,8.594168096054887,51
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.18,0.0,8.543872889919433,8.444160681032189,53
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.74,0.0,8.535614007152196,8.267142457318778,54
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,40.0,0.0,8.551262401930304,8.5075743170438,55
unweighted_uniform,False,0.0,0.0,5,48,48,9,uniform_blind,39.16,0.0,8.565693431450327,8.636943744752307,56
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.537717641105793,8.35949741315595,01
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.565488611570942,8.635873229939312,02
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.555786203136613,8.519881085098477,04
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.533727855773229,8.29320987654321,05
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.546219952569318,8.431945521937767,06
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.55266728576082,8.508233957978423,08
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.555983271103848,8.553915436577434,09
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.570905504002859,8.68655574679671,10
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.578569280589605,8.715625586193958,11
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.556997623328545,8.560529336304098,12
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.546444101671979,8.443810730882975,13
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.563716583971335,8.658482845451683,15
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.5535155304471,8.519994162288384,16
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.568904502613536,8.66492682427592,17
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.549473414068636,8.485706993363962,18
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.560448983978928,8.577984966753396,19
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.555046846145567,8.534743722050223,20
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.53671600586484,8.30594265577447,22
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.560852085254174,8.594057633792733,23
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.565767389434024,8.630635650276268,24
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.56781458413134,8.637808611816821,25
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.55479796541733,8.529325204961111,26
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.565482460898798,8.632127728901924,27
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.569091543840488,8.698599093531108,28
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.541033774088232,8.384601691143747,29
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.559120394420203,8.572748028227481,30
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.58409377835786,8.814423125346226,31
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.532278435749847,8.271645021645021,32
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.579040568189884,8.757779437391088,33
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.568572400784618,8.648255191607793,34
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.533513852137963,8.344547053649956,35
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.555285907593785,8.55199342375668,36
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.551296260922989,8.525340283811179,37
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.59432497448386,8.852889474840696,38
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.552114619857399,8.497960372960375,39
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.546255294490962,8.43805003460892,40
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.5229687198196,8.179193899782135,41
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.574122720079794,8.715135738192634,44
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.569287221847004,8.683043063859284,45
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.5823700518931,8.805004409171076,46
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.550590709160456,8.50069498069498,48
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.545668886346284,8.465273829827554,49
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.55815409535911,8.580938833570412,50
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.559911994460588,8.594168096054887,51
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.54318585104828,8.444160681032189,53
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.535581868351645,8.267142457318778,54
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.550741050731968,8.5075743170438,55
unweighted_uniform,False,0.0,0.0,5,48,48,9,uncertainty,40.0,0.0,8.56614931661203,8.636943744752307,56
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,44.6,0.0,8.53746182954263,8.35949741315595,01
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,35.14,0.0,8.564636561362233,8.635873229939312,02
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,41.22,0.0,8.55559090295179,8.519881085098477,04
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,50.06,0.0,8.529974907278984,8.29320987654321,05
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,42.64,0.0,8.547774710863159,8.431945521937767,06
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,41.24,0.0,8.55376632271466,8.508233957978423,08
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,39.16,0.0,8.557132366967759,8.553915436577434,09
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,34.38,0.0,8.568981987618287,8.68655574679671,10
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,29.16,0.0,8.573633860424303,8.715625586193958,11
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,42.94,0.0,8.558215265283271,8.560529336304098,12
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,42.86,0.0,8.546553564456374,8.443810730882975,13
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,38.94,0.0,8.565155157497873,8.658482845451683,15
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,42.76,0.0,8.553632596764935,8.519994162288384,16
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,34.38,0.0,8.56749461580499,8.66492682427592,17
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,42.56,0.0,8.55083946219042,8.485706993363962,18
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,40.78,0.0,8.559790442740283,8.577984966753396,19
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,40.6,0.0,8.55581513380367,8.534743722050223,20
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,51.02,0.0,8.533619767042754,8.30594265577447,22
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,38.74,0.0,8.559872008487309,8.594057633792733,23
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,36.06,0.0,8.564978300552378,8.630635650276268,24
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,34.9,0.0,8.566900956876092,8.637808611816821,25
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,42.4,0.0,8.555248473591194,8.529325204961111,26
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,34.78,0.0,8.565641980152577,8.632127728901924,27
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,34.98,0.0,8.569273450034842,8.698599093531108,28
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,49.78,0.0,8.54002696203041,8.384601691143747,29
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,39.06,0.0,8.561565266381491,8.572748028227481,30
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,29.82,0.0,8.579103021397934,8.814423125346226,31
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,54.14,0.0,8.526308777861193,8.271645021645021,32
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,30.9,0.0,8.575584755729276,8.757779437391088,33
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,33.52,0.0,8.56763681853129,8.648255191607793,34
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,42.88,0.0,8.532898248397448,8.344547053649956,35
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,37.92,0.0,8.557730704242626,8.55199342375668,36
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,41.64,0.0,8.552699771544146,8.525340283811179,37
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,27.56,0.0,8.583646408570566,8.852889474840696,38
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,41.26,0.0,8.554107312956127,8.497960372960375,39
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,44.04,0.0,8.547912170328516,8.43805003460892,40
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,52.76,0.0,8.514499040938244,8.179193899782135,41
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,32.68,0.0,8.572693158320421,8.715135738192634,44
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,34.66,0.0,8.56859512933244,8.683043063859284,45
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,31.06,0.0,8.577265071191748,8.805004409171076,46
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,41.36,0.0,8.553548634922226,8.50069498069498,48
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,45.28,0.0,8.546440394154056,8.465273829827554,49
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,36.48,0.0,8.55929571943164,8.580938833570412,50
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,37.76,0.0,8.561211086614458,8.594168096054887,51
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,42.8,0.0,8.5444004000509,8.444160681032189,53
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,60.28,0.0,8.528391564606425,8.267142457318778,54
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,41.78,0.0,8.553140655917558,8.5075743170438,55
unweighted_uniform,False,0.0,0.0,5,48,48,9,boundary,34.28,0.0,8.566652740467886,8.636943744752307,56
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,43.98,0.0,8.537961721879475,8.35949741315595,01
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,37.5,0.0,8.565430217727252,8.635873229939312,02
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,42.88,0.0,8.555397826379297,8.519881085098477,04
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,43.48,0.0,8.532885796288465,8.29320987654321,05
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,43.2,0.0,8.547686092078507,8.431945521937767,06
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,43.6,0.0,8.553140626501275,8.508233957978423,08
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,40.74,0.0,8.557813466238175,8.553915436577434,09
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,35.26,0.0,8.56982322591766,8.68655574679671,10
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,35.02,0.0,8.57678895862818,8.715625586193958,11
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,39.14,0.0,8.557828405040233,8.560529336304098,12
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,43.6,0.0,8.546724498606535,8.443810730882975,13
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,40.64,0.0,8.565960450194162,8.658482845451683,15
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,40.8,0.0,8.554615365889955,8.519994162288384,16
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,34.66,0.0,8.568272899588118,8.66492682427592,17
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,42.12,0.0,8.55160989151341,8.485706993363962,18
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,40.16,0.0,8.559074463070589,8.577984966753396,19
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,40.74,0.0,8.554596555435793,8.534743722050223,20
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,43.9,0.0,8.535769910482195,8.30594265577447,22
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,39.32,0.0,8.560150066156245,8.594057633792733,23
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,39.58,0.0,8.565929657252672,8.630635650276268,24
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,37.14,0.0,8.567767442233693,8.637808611816821,25
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,41.16,0.0,8.555602309204827,8.529325204961111,26
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,39.24,0.0,8.566607819410438,8.632127728901924,27
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,33.4,0.0,8.568458508824982,8.698599093531108,28
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,43.52,0.0,8.541972084864708,8.384601691143747,29
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,39.04,0.0,8.561222794346333,8.572748028227481,30
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,32.54,0.0,8.580694398744486,8.814423125346226,31
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,46.42,0.0,8.529396299245896,8.271645021645021,32
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,32.68,0.0,8.576716971853365,8.757779437391088,33
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,36.2,0.0,8.56862680373424,8.648255191607793,34
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,45.12,0.0,8.531089577141197,8.344547053649956,35
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,41.44,0.0,8.557481402537663,8.55199342375668,36
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,41.12,0.0,8.552327029408552,8.525340283811179,37
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,30.54,0.0,8.586692987031444,8.852889474840696,38
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,41.54,0.0,8.553197352083188,8.497960372960375,39
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,41.6,0.0,8.548848911284185,8.43805003460892,40
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,49.52,0.0,8.517122797618248,8.179193899782135,41
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,35.84,0.0,8.574188057743402,8.715135738192634,44
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,35.56,0.0,8.569554112505566,8.683043063859284,45
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,32.6,0.0,8.577879199919934,8.805004409171076,46
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,42.02,0.0,8.553992170944573,8.50069498069498,48
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,45.24,0.0,8.546713045347593,8.465273829827554,49
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,41.06,0.0,8.559713856838437,8.580938833570412,50
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,39.4,0.0,8.561408928060624,8.594168096054887,51
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,46.22,0.0,8.544320441456483,8.444160681032189,53
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,40.34,0.0,8.53644718216547,8.267142457318778,54
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,42.64,0.0,8.553448969629827,8.5075743170438,55
unweighted_uniform,False,0.0,0.0,5,48,48,9,bias_blind_kg,36.54,0.0,8.567407555434022,8.636943744752307,56
unweighted_uniform,False,0.0,0.0,5,48,48,9,ordinary_kg,43.98,0.0,8.537961721879475,8.35949741315595,01
unweighted_uniform,False,0.0,0.0,5,48,48,9,ordinary_kg,37.5,0.0,8.565430217727252,8.635873229939312,02
unweighted_uniform,False,0.0,0.0,5,48,48,9,ordinary_kg,42.88,0.0,8.555397826379297,8.519881085098477,04
unweighted_uniform,False,0.0,0.0,5,48,48,9,ordinary_kg,43.48,0.0,8.532885796288465,8.29320987654321,05
unweighted_uniform,False,0.0,0.0,5,48,48,9,ordinary_kg,43.2,0.0,8.547686092078507,8.431945521937767,06
unweighted_uniform,False,0.0,0.0,5,48,48,9,ordinary_kg,43.6,0.0,8.553140626501275,8.508233957978423,08
unweighted_uniform,False,0.0,0.0,5,48,48,9,ordinary_kg,40.74,0.0,8.557813466238175,8.553915436577434,09
unweighted_uniform,False,0.0,0.0,5,48,48,9,ordinary_kg,35.26,0.0,8.56982322591766,8.68655574679671,10
